13,13,13,13,13,10,130,154,158,157,158,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,158,155,154,158,157,158,0,0,158,155,135,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
68,68,242,260,243,0,130,154,157,158,158,158,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,155,154,157,158,158,158,0,156,155,135,9,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,4
76,76,266,250,263,0,130,162,152,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,152,152,152,152,152,152,160,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,5
0,0,0,248,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,153,153,163,161,153,153,153,153,153,153,163,161,153,153,153,153,153,153,0,0,0,0,0,153,153,153,163,131,5
0,0,0,70,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,6,6,6,6,6,6,2,0,154,156,0,0,158,158,157,155,154,156,158,158,158,158,157,155,154,156,158,158,158,158,157,155,154,156,158,158,158,158,157,155,131,5
0,0,0,70,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,8,8,8,8,8,8,8,14,0,154,158,156,158,0,157,158,155,154,158,156,158,158,157,158,155,154,158,156,158,158,157,158,155,154,158,156,158,158,157,158,155,131,5
0,0,0,70,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,13,13,13,13,13,13,13,10,0,154,158,158,156,157,158,158,155,154,158,158,156,157,158,158,155,154,158,158,156,157,158,158,155,154,158,158,156,157,158,158,155,131,5
0,0,0,70,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,158,158,157,156,158,158,155,154,158,158,157,156,158,158,155,154,158,158,157,156,158,158,155,154,158,158,157,156,158,158,155,131,5
0,0,0,70,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,157,158,158,156,0,0,0,158,157,158,158,156,158,155,154,158,157,158,158,156,0,155,154,0,157,158,158,156,158,155,131,5
0,0,0,70,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,158,158,0,0,0,0,157,158,0,0,158,156,155,154,157,158,158,0,0,0,155,154,0,158,158,158,158,156,155,131,5
0,0,0,70,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,160,162,152,152,152,152,152,152,160,125,5
0,0,0,70,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,161,153,153,153,153,153,153,163,117,5
0,0,0,70,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,154,156,158,158,158,158,157,155,131,5
0,0,0,70,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,97,130,154,158,156,158,158,0,0,155,131,5
0,0,0,70,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,111,130,154,158,158,156,157,0,0,155,131,5
0,0,0,70,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,111,130,154,158,158,157,156,0,158,155,131,5
0,0,0,70,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,247,130,154,158,157,158,158,156,158,155,131,5
0,0,0,70,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,263,130,154,157,0,0,158,158,156,155,131,5
0,0,0,70,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,228,209,36,210,228,211,240,260,241,68,242,260,243,208,228,209,36,36,210,228,211,0,0,0,0,0,0,0,0,0,0,248,251,124,162,152,0,0,152,152,152,160,125,5
0,0,0,70,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,217,233,44,234,218,231,262,249,265,76,266,250,263,230,217,233,44,44,234,218,231,0,0,0,0,0,0,0,0,0,0,70,71,140,161,153,153,0,0,0,153,163,117,5
0,0,0,70,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,219,0,0,0,216,219,248,251,0,0,0,248,251,216,219,0,0,0,0,216,219,0,0,0,0,0,0,0,0,0,0,70,71,134,154,156,158,158,0,0,157,155,131,5
0,0,0,70,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,39,0,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,0,38,39,0,0,0,0,0,0,0,0,0,0,70,71,134,154,158,156,158,158,0,0,155,131,5
0,0,0,70,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,39,0,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,14,0,38,39,0,0,0,0,0,0,0,0,0,0,70,71,134,154,158,158,156,157,0,0,155,131,5
0,0,0,70,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,39,0,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,14,0,38,39,0,0,0,0,0,0,0,0,0,0,70,71,134,154,158,158,157,0,0,0,155,131,5
0,0,0,70,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,39,0,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,14,0,38,39,0,0,0,0,0,0,0,0,0,0,70,71,134,154,158,157,158,0,0,0,155,131,5
0,0,0,70,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,39,0,9,13,13,13,13,13,13,13,13,13,13,4,8,8,8,14,0,38,39,0,0,0,0,0,0,0,0,0,0,70,71,134,154,157,158,158,0,0,0,155,131,5
0,0,0,70,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,227,0,0,0,0,0,0,0,0,0,224,227,0,5,8,8,8,14,0,38,39,0,0,0,0,0,0,0,0,0,0,70,71,134,162,152,152,0,0,0,152,160,131,5
0,0,0,70,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,225,209,36,36,36,36,36,36,36,210,226,225,209,5,8,8,8,14,0,38,39,0,0,0,0,0,0,0,0,0,0,70,71,150,133,0,0,0,0,0,0,129,127,5
0,0,0,70,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,236,233,44,44,44,44,44,44,44,234,218,217,233,5,8,8,8,14,0,38,39,0,0,0,0,0,0,0,0,0,0,70,71,142,132,0,0,0,0,0,0,132,143,5
0,0,0,70,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,219,0,5,8,8,8,14,0,38,39,0,0,0,0,0,0,0,0,0,0,70,71,134,0,0,0,0,153,153,153,163,135,5
0,0,0,70,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,39,0,5,8,8,8,14,0,38,39,0,0,0,0,0,0,0,0,0,0,70,71,134,154,156,0,0,0,158,157,155,135,5
0,0,0,70,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,39,0,5,8,8,8,14,0,38,39,0,0,0,0,0,0,0,0,0,0,70,71,134,154,0,0,0,0,157,158,155,135,5
0,0,0,70,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,39,0,5,8,8,8,14,0,38,39,0,0,0,0,0,0,0,0,0,0,70,71,134,154,158,158,0,0,158,158,155,135,5
0,0,0,70,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,39,0,5,8,8,8,14,0,38,39,0,0,0,0,0,0,0,0,0,0,70,71,134,154,158,0,157,156,158,158,155,135,5
0,0,0,70,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,39,0,9,13,13,13,10,0,38,39,0,0,0,0,0,0,0,0,0,0,70,71,134,154,158,0,158,158,156,158,155,135,5
0,0,0,70,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,227,0,0,0,0,0,0,0,224,227,0,0,0,0,0,0,0,0,0,0,70,71,134,154,157,158,158,158,158,156,155,135,5
0,0,0,256,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,225,209,36,36,36,36,36,210,226,231,0,0,0,0,0,0,0,0,0,0,70,71,148,162,152,152,152,152,152,152,160,149,5
0,0,0,262,257,241,68,68,68,68,68,68,68,68,68,68,68,68,1,6,2,0,0,0,0,0,0,0,0,0,0,232,236,233,44,44,44,44,44,234,236,235,0,0,0,0,0,0,0,0,0,0,70,71,140,161,153,153,153,153,153,153,163,141,5
0,0,0,264,268,265,76,76,76,76,76,76,76,76,76,76,76,76,5,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,71,134,154,156,158,158,158,158,157,155,135,5
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,12,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,71,134,154,158,156,158,158,157,158,155,135,5
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,71,134,154,158,158,156,157,158,158,155,135,5
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,71,134,154,158,158,157,156,158,158,155,135,5
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,71,134,154,158,157,158,158,156,158,155,135,5
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,71,134,154,157,158,158,158,158,156,155,135,5
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,71,134,162,152,152,152,152,152,152,160,135,5
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,11,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
